PUHour,PUZone,month,count,,PUHour,PUZone,month,count,,PUHour,PUZone,month,count,,PUHour,PUZone,month,count
midnight,NA,1,1218,,midnight,Steinway,2,1086,,midnight,Downtown Brooklyn/MetroTech,3,1897,,midnight,Jackson Heights,4,2151
midnight,Clinton Hill,1,1210,,midnight,Bushwick North,2,1075,,midnight,Woodside,3,1774,,midnight,Bushwick South,4,2133
midnight,Brooklyn Heights,1,1039,,midnight,Elmhurst,2,1026,,midnight,Washington Heights South,3,1624,,midnight,Downtown Brooklyn/MetroTech,4,1933
midnight,Crown Heights North,1,1028,,midnight,Prospect Heights,2,951,,midnight,NA,3,1458,,midnight,Woodside,4,1652
midnight,Prospect Heights,1,960,,midnight,Brooklyn Heights,2,916,,midnight,Manhattanville,3,1419,,midnight,Washington Heights South,4,1564
midnight,Carroll Gardens,1,813,,midnight,Crown Heights North,2,913,,midnight,Old Astoria,3,1386,,midnight,NA,4,1493
midnight,Queensbridge/Ravenswood,1,732,,midnight,Queensbridge/Ravenswood,2,738,,midnight,Clinton Hill,3,1354,,midnight,Manhattanville,4,1441
midnight,Stuyvesant Heights,1,619,,midnight,Carroll Gardens,2,736,,midnight,Steinway,3,1252,,midnight,Old Astoria,4,1416
midnight,Gowanus,1,618,,midnight,Stuyvesant Heights,2,570,,midnight,Bedford,3,1247,,midnight,Bushwick North,4,1378
midnight,Washington Heights North,1,562,,midnight,Gowanus,2,547,,midnight,Elmhurst,3,1142,,midnight,Steinway,4,1378
midnight,Elmhurst/Maspeth,1,541,,midnight,Cobble Hill,2,494,,midnight,Bushwick North,3,1105,,midnight,Clinton Hill,4,1310
midnight,Cobble Hill,1,540,,midnight,Mott Haven/Port Morris,2,481,,midnight,Brooklyn Heights,3,1041,,midnight,Bedford,4,1264
midnight,Mott Haven/Port Morris,1,503,,midnight,Washington Heights North,2,459,,midnight,Crown Heights North,3,1025,,midnight,Elmhurst,4,1146
midnight,Forest Hills,1,412,,midnight,Elmhurst/Maspeth,2,407,,midnight,Prospect Heights,3,924,,midnight,Brooklyn Heights,4,1064
midnight,Sunset Park West,1,360,,midnight,South Williamsburg,2,388,,midnight,Queensbridge/Ravenswood,3,887,,midnight,Crown Heights North,4,1035
midnight,Prospect-Lefferts Gardens,1,354,,midnight,Forest Hills,2,371,,midnight,Carroll Gardens,3,764,,midnight,Prospect Heights,4,988
midnight,Inwood,1,348,,midnight,Prospect-Lefferts Gardens,2,371,,midnight,Mott Haven/Port Morris,3,622,,midnight,Queensbridge/Ravenswood,4,847
midnight,Flatbush/Ditmas Park,1,338,,midnight,DUMBO/Vinegar Hill,2,304,,midnight,Gowanus,3,609,,midnight,Carroll Gardens,4,745
midnight,South Williamsburg,1,324,,midnight,Flatbush/Ditmas Park,2,300,,midnight,Stuyvesant Heights,3,581,,midnight,Stuyvesant Heights,4,666
midnight,DUMBO/Vinegar Hill,1,305,,midnight,Sunset Park West,2,290,,midnight,Washington Heights North,3,521,,midnight,Gowanus,4,644
midnight,West Concourse,1,303,,midnight,West Concourse,2,280,,midnight,South Williamsburg,3,490,,midnight,Mott Haven/Port Morris,4,621
midnight,East Elmhurst,1,257,,midnight,Inwood,2,274,,midnight,Cobble Hill,3,490,,midnight,Washington Heights North,4,492
midnight,Rego Park,1,256,,midnight,Ridgewood,2,190,,midnight,Elmhurst/Maspeth,3,466,,midnight,Cobble Hill,4,459
midnight,North Corona,1,234,,midnight,Rego Park,2,169,,midnight,Prospect-Lefferts Gardens,3,448,,midnight,Elmhurst/Maspeth,4,448
midnight,Ridgewood,1,223,,midnight,East Elmhurst,2,155,,midnight,West Concourse,3,361,,midnight,Prospect-Lefferts Gardens,4,424
midnight,Melrose South,1,168,,midnight,Melrose South,2,148,,midnight,Forest Hills,3,351,,midnight,South Williamsburg,4,376
midnight,Crown Heights South,1,163,,midnight,North Corona,2,146,,midnight,Flatbush/Ditmas Park,3,351,,midnight,DUMBO/Vinegar Hill,4,370
midnight,Maspeth,1,152,,midnight,Bay Ridge,2,140,,midnight,DUMBO/Vinegar Hill,3,317,,midnight,Forest Hills,4,345
midnight,Bay Ridge,1,151,,midnight,Crown Heights South,2,136,,midnight,Sunset Park West,3,298,,midnight,Sunset Park West,4,312
midnight,Baisley Park,1,135,,midnight,Kensington,2,123,,midnight,Inwood,3,294,,midnight,Flatbush/Ditmas Park,4,310
midnight,Prospect Park,1,135,,midnight,East Concourse/Concourse Village,2,108,,midnight,East Elmhurst,3,233,,midnight,Inwood,4,310
midnight,Corona,1,134,,midnight,Erasmus,2,88,,midnight,Rego Park,3,221,,midnight,West Concourse,4,257
midnight,East Concourse/Concourse Village,1,131,,midnight,Maspeth,2,88,,midnight,Ridgewood,3,221,,midnight,East Elmhurst,4,254
midnight,Flushing,1,125,,midnight,Windsor Terrace,2,86,,midnight,Melrose South,3,180,,midnight,Ridgewood,4,231
midnight,Battery Park,1,125,,midnight,Flushing,2,83,,midnight,Crown Heights South,3,175,,midnight,Rego Park,4,209
midnight,Windsor Terrace,1,107,,midnight,Briarwood/Jamaica Hills,2,83,,midnight,Battery Park,3,172,,midnight,North Corona,4,166
midnight,Highbridge,1,102,,midnight,Battery Park,2,82,,midnight,North Corona,3,168,,midnight,Crown Heights South,4,160
midnight,Flushing Meadows-Corona Park,1,100,,midnight,Prospect Park,2,82,,midnight,Maspeth,3,165,,midnight,Melrose South,4,154
midnight,Kensington,1,99,,midnight,Roosevelt Island,2,81,,midnight,East Concourse/Concourse Village,3,157,,midnight,Battery Park,4,154
midnight,Erasmus,1,97,,midnight,Baisley Park,2,76,,midnight,Bay Ridge,3,155,,midnight,Bay Ridge,4,142
midnight,Briarwood/Jamaica Hills,1,96,,midnight,Corona,2,73,,midnight,Kensington,3,137,,midnight,East Concourse/Concourse Village,4,138
midnight,Jamaica,1,94,,midnight,East New York,2,73,,midnight,Baisley Park,3,124,,midnight,Kensington,4,135
midnight,Ocean Hill,1,94,,midnight,Flushing Meadows-Corona Park,2,71,,midnight,Saint Michaels Cemetery/Woodside,3,103,,midnight,Maspeth,4,123
midnight,Mount Hope,1,90,,midnight,Morrisania/Melrose,2,71,,midnight,Mount Hope,3,101,,midnight,Corona,4,119
midnight,University Heights/Morris Heights,1,88,,midnight,Ocean Hill,2,71,,midnight,Corona,3,100,,midnight,Baisley Park,4,117
midnight,Roosevelt Island,1,83,,midnight,Spuyten Duyvil/Kingsbridge,2,69,,midnight,Flushing Meadows-Corona Park,3,98,,midnight,Flushing,4,113
midnight,Richmond Hill,1,76,,midnight,Mount Hope,2,68,,midnight,Morrisania/Melrose,3,97,,midnight,Jamaica,4,112
midnight,South Ozone Park,1,72,,midnight,Highbridge,2,66,,midnight,Erasmus,3,96,,midnight,Erasmus,4,111
midnight,East New York,1,68,,midnight,Columbia Street,2,65,,midnight,Ocean Hill,3,94,,midnight,Windsor Terrace,4,110
midnight,Morrisania/Melrose,1,65,,midnight,Kew Gardens,2,64,,midnight,Jamaica,3,92,,midnight,Prospect Park,4,104
midnight,Kingsbridge Heights,1,65,,midnight,Richmond Hill,2,64,,midnight,Windsor Terrace,3,92,,midnight,Richmond Hill,4,102
midnight,Columbia Street,1,65,,midnight,Jamaica,2,62,,midnight,Roosevelt Island,3,92,,midnight,Briarwood/Jamaica Hills,4,99
midnight,Spuyten Duyvil/Kingsbridge,1,65,,midnight,University Heights/Morris Heights,2,61,,midnight,Prospect Park,3,91,,midnight,Flushing Meadows-Corona Park,4,95
midnight,Canarsie,1,64,,midnight,South Ozone Park,2,60,,midnight,Briarwood/Jamaica Hills,3,90,,midnight,Ocean Hill,4,92
midnight,Kew Gardens,1,63,,midnight,Saint Michaels Cemetery/Woodside,2,56,,midnight,East New York,3,83,,midnight,South Ozone Park,4,84
midnight,Sunset Park East,1,60,,midnight,Red Hook,2,50,,midnight,Flushing,3,81,,midnight,Red Hook,4,82
midnight,Bedford Park,1,59,,midnight,Flatlands,2,47,,midnight,University Heights/Morris Heights,3,77,,midnight,University Heights/Morris Heights,4,76
midnight,Middle Village,1,57,,midnight,Newark Airport,2,47,,midnight,Kew Gardens,3,77,,midnight,Mount Hope,4,75
midnight,Newark Airport,1,56,,midnight,Kingsbridge Heights,2,46,,midnight,Highbridge,3,75,,midnight,Morrisania/Melrose,4,75
midnight,Red Hook,1,55,,midnight,Middle Village,2,46,,midnight,Red Hook,3,74,,midnight,East New York,4,74
midnight,East Tremont,1,55,,midnight,Brownsville,2,43,,midnight,Richmond Hill,3,73,,midnight,Highbridge,4,73
midnight,Brownsville,1,54,,midnight,East New York/Pennsylvania Avenue,2,43,,midnight,East Flatbush/Farragut,3,69,,midnight,Roosevelt Island,4,73
midnight,Longwood,1,54,,midnight,Cypress Hills,2,43,,midnight,South Ozone Park,3,66,,midnight,Saint Michaels Cemetery/Woodside,4,68
midnight,Woodhaven,1,49,,midnight,Hunts Point,2,42,,midnight,Columbia Street,3,62,,midnight,Columbia Street,4,64
midnight,Soundview/Castle Hill,1,47,,midnight,Longwood,2,41,,midnight,Newark Airport,3,59,,midnight,Spuyten Duyvil/Kingsbridge,4,59
midnight,Fordham South,1,47,,midnight,Borough Park,2,41,,midnight,Spuyten Duyvil/Kingsbridge,3,57,,midnight,Hunts Point,4,53
midnight,Springfield Gardens South,1,46,,midnight,Bensonhurst West,2,40,,midnight,Brownsville,3,56,,midnight,Springfield Gardens South,4,52
midnight,Cypress Hills,1,46,,midnight,Soundview/Bruckner,2,39,,midnight,East Tremont,3,52,,midnight,Newark Airport,4,51
midnight,Borough Park,1,45,,midnight,Woodhaven,2,38,,midnight,Middle Village,3,52,,midnight,Randalls Island,4,50
midnight,Bensonhurst West,1,45,,midnight,East Flatbush/Remsen Village,2,38,,midnight,Soundview/Bruckner,3,51,,midnight,Kingsbridge Heights,4,50
midnight,East New York/Pennsylvania Avenue,1,44,,midnight,Kew Gardens Hills,2,38,,midnight,Bensonhurst West,3,51,,midnight,Kew Gardens,4,49
midnight,Claremont/Bathgate,1,44,,midnight,Canarsie,2,38,,midnight,East Flatbush/Remsen Village,3,49,,midnight,Borough Park,4,49
midnight,East Flatbush/Remsen Village,1,44,,midnight,Sunset Park East,2,37,,midnight,Soundview/Castle Hill,3,49,,midnight,Sunset Park East,4,49
midnight,Flatlands,1,43,,midnight,South Jamaica,2,37,,midnight,Kew Gardens Hills,3,48,,midnight,Woodhaven,4,48
midnight,Soundview/Bruckner,1,43,,midnight,East Flatbush/Farragut,2,36,,midnight,Cypress Hills,3,47,,midnight,Canarsie,4,46
midnight,Van Cortlandt Village,1,43,,midnight,Soundview/Castle Hill,2,35,,midnight,South Jamaica,3,47,,midnight,Bensonhurst West,4,44
midnight,South Jamaica,1,43,,midnight,Van Cortlandt Village,2,34,,midnight,Canarsie,3,46,,midnight,East Flatbush/Farragut,4,44
midnight,Ocean Parkway South,1,42,,midnight,Brooklyn Navy Yard,2,33,,midnight,Kingsbridge Heights,3,46,,midnight,Flatlands,4,43
midnight,Hunts Point,1,41,,midnight,Norwood,2,32,,midnight,Hunts Point,3,45,,midnight,Bedford Park,4,43
midnight,Kew Gardens Hills,1,39,,midnight,Highbridge Park,2,32,,midnight,Westchester Village/Unionport,3,45,,midnight,South Jamaica,4,43
midnight,Randalls Island,1,37,,midnight,Midwood,2,32,,midnight,Randalls Island,3,45,,midnight,Soundview/Bruckner,4,41
midnight,Midwood,1,37,,midnight,Glendale,2,31,,midnight,Woodhaven,3,44,,midnight,Middle Village,4,40
midnight,Westchester Village/Unionport,1,36,,midnight,West Farms/Bronx River,2,31,,midnight,Flatlands,3,43,,midnight,Brownsville,4,40
midnight,Saint Michaels Cemetery/Woodside,1,36,,midnight,Homecrest,2,30,,midnight,Longwood,3,42,,midnight,Claremont/Bathgate,4,38
midnight,Norwood,1,35,,midnight,Westchester Village/Unionport,2,30,,midnight,Van Cortlandt Village,3,41,,midnight,Kew Gardens Hills,4,38
midnight,East Flatbush/Farragut,1,35,,midnight,Randalls Island,2,29,,midnight,Woodlawn/Wakefield,3,39,,midnight,Longwood,4,37
midnight,Crotona Park East,1,33,,midnight,Claremont/Bathgate,2,28,,midnight,Fordham South,3,38,,midnight,East Flatbush/Remsen Village,4,37
midnight,Queensboro Hill,1,33,,midnight,Van Nest/Morris Park,2,26,,midnight,Sunset Park East,3,38,,midnight,Woodlawn/Wakefield,4,36
midnight,West Farms/Bronx River,1,33,,midnight,Crotona Park East,2,26,,midnight,Claremont/Bathgate,3,35,,midnight,Soundview/Castle Hill,4,35
midnight,Van Nest/Morris Park,1,29,,midnight,Springfield Gardens South,2,25,,midnight,Homecrest,3,33,,midnight,Midwood,4,34
midnight,Belmont,1,29,,midnight,Ocean Parkway South,2,25,,midnight,Bedford Park,3,33,,midnight,Homecrest,4,32
midnight,Pelham Parkway,1,27,,midnight,Bedford Park,2,25,,midnight,Dyker Heights,3,33,,midnight,Van Cortlandt Village,4,31
midnight,Marine Park/Mill Basin,1,26,,midnight,Parkchester,2,24,,midnight,Midwood,3,33,,midnight,Dyker Heights,4,30
midnight,Brighton Beach,1,26,,midnight,East Tremont,2,23,,midnight,Norwood,3,33,,midnight,East Tremont,4,30
midnight,Brooklyn Navy Yard,1,26,,midnight,Marble Hill,2,22,,midnight,Jamaica Estates,3,31,,midnight,Norwood,4,30
midnight,Glendale,1,25,,midnight,Bayside,2,22,,midnight,Schuylerville/Edgewater Park,3,31,,midnight,Westchester Village/Unionport,4,30
midnight,Schuylerville/Edgewater Park,1,24,,midnight,Woodlawn/Wakefield,2,20,,midnight,Springfield Gardens South,3,31,,midnight,Gravesend,4,28
midnight,Jamaica Estates,1,23,,midnight,Dyker Heights,2,20,,midnight,Parkchester,3,30,,midnight,Ocean Parkway South,4,27
midnight,Ozone Park,1,22,,midnight,Schuylerville/Edgewater Park,2,20,,midnight,West Farms/Bronx River,3,30,,midnight,Van Nest/Morris Park,4,26
midnight,Fresh Meadows,1,22,,midnight,Pelham Parkway,2,19,,midnight,Van Nest/Morris Park,3,29,,midnight,West Farms/Bronx River,4,25
midnight,Parkchester,1,22,,midnight,Van Cortlandt Park,2,19,,midnight,Queensboro Hill,3,29,,midnight,Glendale,4,25
midnight,Bayside,1,22,,midnight,Belmont,2,18,,midnight,Bensonhurst East,3,28,,midnight,Parkchester,4,24
midnight,Springfield Gardens North,1,21,,midnight,Riverdale/North Riverdale/Fieldston,2,17,,midnight,Pelham Parkway,3,27,,midnight,Crotona Park East,4,24
midnight,Hillcrest/Pomonok,1,21,,midnight,Fordham South,2,17,,midnight,Belmont,3,27,,midnight,Cypress Hills,4,23
midnight,Williamsbridge/Olinville,1,21,,midnight,Hillcrest/Pomonok,2,17,,midnight,Astoria Park,3,26,,midnight,Hillcrest/Pomonok,4,23
midnight,Dyker Heights,1,21,,midnight,Arrochar/Fort Wadsworth,2,17,,midnight,Highbridge Park,3,25,,midnight,Williamsbridge/Olinville,4,22
midnight,Gravesend,1,20,,midnight,Fresh Meadows,2,17,,midnight,Glendale,3,25,,midnight,Pelham Parkway,4,22
midnight,Highbridge Park,1,20,,midnight,Queens Village,2,16,,midnight,Borough Park,3,25,,midnight,Co-Op City,4,22
midnight,Marble Hill,1,19,,midnight,Gravesend,2,16,,midnight,Marble Hill,3,24,,midnight,Ozone Park,4,22
midnight,Bensonhurst East,1,19,,midnight,Coney Island,2,16,,midnight,Williamsbridge/Olinville,3,24,,midnight,Highbridge Park,4,22
midnight,Homecrest,1,19,,midnight,Bronxdale,2,15,,midnight,Crotona Park East,3,24,,midnight,East New York/Pennsylvania Avenue,4,22
midnight,Woodlawn/Wakefield,1,18,,midnight,Bath Beach,2,15,,midnight,Brooklyn Navy Yard,3,23,,midnight,Schuylerville/Edgewater Park,4,21
midnight,Astoria Park,1,18,,midnight,Murray Hill-Queens,2,15,,midnight,Coney Island,3,23,,midnight,Queensboro Hill,4,21
midnight,Arrochar/Fort Wadsworth,1,18,,midnight,Springfield Gardens North,2,15,,midnight,East New York/Pennsylvania Avenue,3,22,,midnight,Bensonhurst East,4,20
midnight,Sheepshead Bay,1,17,,midnight,Co-Op City,2,15,,midnight,Madison,3,22,,midnight,Fordham South,4,18
midnight,College Point,1,16,,midnight,Queensboro Hill,2,14,,midnight,Springfield Gardens North,3,22,,midnight,Belmont,4,18
midnight,Queens Village,1,16,,midnight,Astoria Park,2,13,,midnight,Fresh Meadows,3,22,,midnight,Queens Village,4,18
midnight,Bellerose,1,15,,midnight,Rosedale,2,13,,midnight,Ocean Parkway South,3,21,,midnight,Marble Hill,4,17
midnight,Co-Op City,1,14,,midnight,Ozone Park,2,13,,midnight,Bayside,3,20,,midnight,Jamaica Estates,4,17
midnight,Murray Hill-Queens,1,13,,midnight,Bellerose,2,13,,midnight,Marine Park/Mill Basin,3,20,,midnight,Brooklyn Navy Yard,4,17
midnight,Bath Beach,1,12,,midnight,Williamsbridge/Olinville,2,13,,midnight,Howard Beach,3,19,,midnight,Sheepshead Bay,4,16
midnight,Howard Beach,1,12,,midnight,Madison,2,13,,midnight,Hillcrest/Pomonok,3,19,,midnight,Coney Island,4,16
midnight,Madison,1,12,,midnight,Sheepshead Bay,2,11,,midnight,Brighton Beach,3,19,,midnight,Bellerose,4,16
midnight,Riverdale/North Riverdale/Fieldston,1,12,,midnight,Eastchester,2,11,,midnight,Queens Village,3,17,,midnight,Madison,4,16
midnight,Laurelton,1,12,,midnight,Auburndale,2,11,,midnight,Oakland Gardens,3,17,,midnight,Springfield Gardens North,4,16
midnight,East Flushing,1,11,,midnight,Howard Beach,2,10,,midnight,Sheepshead Bay,3,15,,midnight,Howard Beach,4,15
midnight,West Brighton,1,11,,midnight,College Point,2,10,,midnight,Co-Op City,3,15,,midnight,Bayside,4,14
midnight,Saint Albans,1,10,,midnight,Bensonhurst East,2,10,,midnight,Eastchester,3,15,,midnight,Astoria Park,4,14
midnight,Glen Oaks,1,10,,midnight,Jamaica Estates,2,9,,midnight,Bath Beach,3,15,,midnight,Bath Beach,4,14
midnight,Oakland Gardens,1,10,,midnight,Marine Park/Mill Basin,2,9,,midnight,Arrochar/Fort Wadsworth,3,14,,midnight,Marine Park/Mill Basin,4,13
midnight,Coney Island,1,10,,midnight,Allerton/Pelham Gardens,2,9,,midnight,Murray Hill-Queens,3,14,,midnight,Eastchester,4,13
midnight,Eastchester,1,9,,midnight,Pelham Bay,2,9,,midnight,Van Cortlandt Park,3,13,,midnight,Arrochar/Fort Wadsworth,4,12
midnight,Van Cortlandt Park,1,9,,midnight,Brighton Beach,2,9,,midnight,Bronxdale,3,13,,midnight,Saint Albans,4,12
midnight,Bronxdale,1,9,,midnight,Manhattan Beach,2,8,,midnight,Gravesend,3,13,,midnight,College Point,4,12
midnight,Pelham Bay,1,9,,midnight,Oakland Gardens,2,8,,midnight,Bellerose,3,12,,midnight,Van Cortlandt Park,4,11
midnight,Bay Terrace/Fort Totten,1,8,,midnight,Inwood Hill Park,2,7,,midnight,Riverdale/North Riverdale/Fieldston,3,11,,midnight,Allerton/Pelham Gardens,4,10
midnight,Auburndale,1,7,,midnight,Green-Wood Cemetery,2,7,,midnight,Saint Albans,3,11,,midnight,Riverdale/North Riverdale/Fieldston,4,10
midnight,Marine Park/Floyd Bennett Field,1,7,,midnight,Hollis,2,7,,midnight,Whitestone,3,10,,midnight,Mariners Harbor,4,10
midnight,Manhattan Beach,1,7,,midnight,Bloomfield/Emerson Hill,2,7,,midnight,Bloomfield/Emerson Hill,3,10,,midnight,Murray Hill-Queens,4,10
midnight,Hollis,1,6,,midnight,Glen Oaks,2,6,,midnight,College Point,3,9,,midnight,Green-Wood Cemetery,4,9
midnight,Douglaston,1,6,,midnight,Cambria Heights,2,5,,midnight,Bay Terrace/Fort Totten,3,9,,midnight,Bronxdale,4,9
midnight,Bronx Park,1,5,,midnight,South Beach/Dongan Hills,2,4,,midnight,Ozone Park,3,8,,midnight,Hollis,4,9
midnight,Rosedale,1,5,,midnight,Rockaway Park,2,4,,midnight,Auburndale,3,8,,midnight,Manhattan Beach,4,9
midnight,Allerton/Pelham Gardens,1,4,,midnight,Saint Albans,2,4,,midnight,Rosedale,3,8,,midnight,Brighton Beach,4,8
midnight,Whitestone,1,4,,midnight,Great Kills,2,4,,midnight,East Flushing,3,8,,midnight,Whitestone,4,8
midnight,Inwood Hill Park,1,4,,midnight,Laurelton,2,4,,midnight,Pelham Bay,3,8,,midnight,Stapleton,4,7
midnight,Mariners Harbor,1,4,,midnight,Bay Terrace/Fort Totten,2,3,,midnight,Allerton/Pelham Gardens,3,7,,midnight,Fresh Meadows,4,7
midnight,Forest Park/Highland Park,1,4,,midnight,Heartland Village/Todt Hill,2,3,,midnight,Governor's Island/Ellis Island/Liberty Island,3,7,,midnight,Auburndale,4,6
midnight,Far Rockaway,1,4,,midnight,Forest Park/Highland Park,2,3,,midnight,Manhattan Beach,3,6,,midnight,Rosedale,4,6
midnight,Crotona Park,1,3,,midnight,Douglaston,2,3,,midnight,Country Club,3,6,,midnight,Rockaway Park,4,6
midnight,South Beach/Dongan Hills,1,3,,midnight,Hammels/Arverne,2,3,,midnight,Grymes Hill/Clifton,3,6,,midnight,Glen Oaks,4,6
midnight,Hammels/Arverne,1,3,,midnight,Bronx Park,2,3,,midnight,Great Kills,3,6,,midnight,Douglaston,4,6
midnight,Green-Wood Cemetery,1,3,,midnight,West Brighton,2,3,,midnight,Stapleton,3,6,,midnight,Laurelton,4,5
midnight,Starrett City,1,3,,midnight,Stapleton,2,2,,midnight,Westerleigh,3,5,,midnight,Forest Park/Highland Park,4,5
midnight,Port Richmond,1,2,,midnight,Westerleigh,2,2,,midnight,Green-Wood Cemetery,3,5,,midnight,Willets Point,4,4
midnight,Bloomfield/Emerson Hill,1,2,,midnight,Rossville/Woodrow,2,2,,midnight,Starrett City,3,5,,midnight,Bronx Park,4,4
midnight,New Dorp/Midland Beach,1,2,,midnight,Whitestone,2,2,,midnight,Douglaston,3,5,,midnight,Pelham Bay,4,4
midnight,City Island,1,2,,midnight,Grymes Hill/Clifton,2,2,,midnight,Bronx Park,3,5,,midnight,Inwood Hill Park,4,4
midnight,Great Kills,1,2,,midnight,Starrett City,2,2,,midnight,Charleston/Tottenville,3,4,,midnight,Marine Park/Floyd Bennett Field,4,4
midnight,Westerleigh,1,2,,midnight,Far Rockaway,2,2,,midnight,Saint George/New Brighton,3,4,,midnight,Great Kills,4,4
midnight,Country Club,1,1,,midnight,Pelham Bay Park,2,2,,midnight,South Beach/Dongan Hills,3,4,,midnight,East Flushing,4,4
midnight,Oakwood,1,1,,midnight,City Island,2,2,,midnight,Rockaway Park,3,4,,midnight,Pelham Bay Park,4,3
midnight,Heartland Village/Todt Hill,1,1,,midnight,New Dorp/Midland Beach,2,2,,midnight,Mariners Harbor,3,4,,midnight,Rossville/Woodrow,4,3
midnight,Rockaway Park,1,1,,midnight,Crotona Park,2,1,,midnight,Laurelton,3,4,,midnight,Broad Channel,4,3
midnight,Cambria Heights,1,1,,midnight,Charleston/Tottenville,2,1,,midnight,New Dorp/Midland Beach,3,4,,midnight,Oakland Gardens,4,3
midnight,Grymes Hill/Clifton,1,1,,midnight,Broad Channel,2,1,,midnight,Hammels/Arverne,3,3,,midnight,Bay Terrace/Fort Totten,4,3
midnight,Stapleton,1,1,,midnight,East Flushing,2,1,,midnight,Willets Point,3,3,,midnight,Westerleigh,4,3
midnight,Saint George/New Brighton,1,1,,midnight,Marine Park/Floyd Bennett Field,2,1,,midnight,Forest Park/Highland Park,3,3,,midnight,Hammels/Arverne,4,3
morning,Upper East Side North,1,115309,,midnight,Governor's Island/Ellis Island/Liberty Island,2,1,,midnight,Far Rockaway,3,3,,midnight,South Beach/Dongan Hills,4,2
morning,Penn Station/Madison Sq West,1,104143,,midnight,Freshkills Park,2,1,,midnight,Glen Oaks,3,3,,midnight,Arden Heights,4,2
morning,Upper East Side South,1,103239,,midnight,Country Club,2,1,,midnight,Inwood Hill Park,3,3,,midnight,Port Richmond,4,2
morning,Murray Hill,1,86052,,midnight,Willets Point,2,1,,midnight,Heartland Village/Todt Hill,3,2,,midnight,New Dorp/Midland Beach,4,2
morning,Clinton East,1,78625,,midnight,Saint George/New Brighton,2,1,,midnight,Hollis,3,2,,midnight,Far Rockaway,4,2
morning,Midtown East,1,76679,,morning,Upper East Side North,2,103021,,midnight,Crotona Park,3,2,,midnight,Oakwood,4,2
morning,Lenox Hill West,1,69660,,morning,Penn Station/Madison Sq West,2,100397,,midnight,Rikers Island,3,2,,midnight,Bloomfield/Emerson Hill,4,2
morning,Midtown Center,1,68884,,morning,Upper East Side South,2,93668,,midnight,Broad Channel,3,2,,midnight,Eltingville/Annadale/Prince's Bay,4,2
morning,Upper West Side South,1,66162,,morning,Murray Hill,2,82267,,midnight,West Brighton,3,2,,midnight,Saint George/New Brighton,4,1
morning,Lincoln Square East,1,63032,,morning,Clinton East,2,73956,,midnight,Marine Park/Floyd Bennett Field,3,2,,midnight,Breezy Point/Fort Tilden/Riis Beach,4,1
morning,Gramercy,1,62407,,morning,Midtown East,2,70864,,midnight,Pelham Bay Park,3,2,,midnight,City Island,4,1
morning,Times Sq/Theatre District,1,62361,,morning,Midtown Center,2,65324,,midnight,Breezy Point/Fort Tilden/Riis Beach,3,1,,midnight,Country Club,4,1
morning,Upper West Side North,1,60663,,morning,Lenox Hill West,2,63640,,midnight,Cambria Heights,3,1,,midnight,Grymes Hill/Clifton,4,1
morning,Union Sq,1,60047,,morning,Upper West Side South,2,60947,,midnight,City Island,3,1,,midnight,West Brighton,4,1
morning,Lenox Hill East,1,58997,,morning,Times Sq/Theatre District,2,58265,,midnight,Jamaica Bay,3,1,,midnight,Freshkills Park,4,1
morning,Garment District,1,58713,,morning,Lincoln Square East,2,57723,,midnight,Rossville/Woodrow,3,1,,midnight,Heartland Village/Todt Hill,4,1
morning,Sutton Place/Turtle Bay North,1,53922,,morning,Gramercy,2,56846,,midnight,Arden Heights,3,1,,morning,Upper East Side North,4,113832
morning,Yorkville West,1,50868,,morning,Union Sq,2,56491,,midnight,Oakwood,3,1,,morning,Upper East Side South,4,107469
morning,Midtown North,1,50473,,morning,Upper West Side North,2,55503,,midnight,Eltingville/Annadale/Prince's Bay,3,1,,morning,Penn Station/Madison Sq West,4,105131
morning,East Chelsea,1,50377,,morning,Garment District,2,55488,,morning,Upper East Side North,3,113448,,morning,Murray Hill,4,86413
morning,Yorkville East,1,49470,,morning,Lenox Hill East,2,52378,,morning,Penn Station/Madison Sq West,3,111211,,morning,Midtown East,4,82755
morning,East Village,1,47672,,morning,Sutton Place/Turtle Bay North,2,48473,,morning,Upper East Side South,3,105202,,morning,Clinton East,4,82574
morning,Midtown South,1,46834,,morning,East Chelsea,2,47364,,morning,Murray Hill,3,95622,,morning,Midtown Center,4,71746
morning,LaGuardia Airport,1,46332,,morning,Midtown North,2,47019,,morning,Clinton East,3,85057,,morning,Lenox Hill West,4,68399
morning,Flatiron,1,43240,,morning,Yorkville West,2,46847,,morning,Midtown East,3,83355,,morning,Upper West Side South,4,67461
morning,TriBeCa/Civic Center,1,43232,,morning,Midtown South,2,44967,,morning,Lenox Hill West,3,72387,,morning,Times Sq/Theatre District,4,67230
morning,JFK Airport,1,41218,,morning,Yorkville East,2,44842,,morning,Midtown Center,3,71994,,morning,Lincoln Square East,4,65372
morning,Greenwich Village North,1,39573,,morning,LaGuardia Airport,2,44818,,morning,Upper West Side South,3,68954,,morning,Gramercy,4,60643
morning,West Village,1,39367,,morning,East Village,2,44701,,morning,Times Sq/Theatre District,3,68583,,morning,Upper West Side North,4,60095
morning,NV,1,38624,,morning,Flatiron,2,41245,,morning,Lincoln Square East,3,66924,,morning,Union Sq,4,59702
