VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,08-02-17 9:09,08-02-17 9:33,2,2.41,1,N,262,161,2,15.5,0,0.5,0,0,0.3,16.3
2,08-02-17 9:09,09-02-17 8:31,1,1.95,1,N,141,163,2,14,0,0.5,0,0,0.3,14.8
1,08-02-17 9:09,08-02-17 9:24,1,3.2,1,N,232,181,1,14,0,0.5,2.95,0,0.3,17.75
1,08-02-17 9:09,08-02-17 9:34,1,4.4,1,N,238,233,1,19,0,0.5,3.95,0,0.3,23.75
2,08-02-17 9:09,08-02-17 9:19,6,1.28,1,N,161,234,1,7.5,0,0.5,1.66,0,0.3,9.96
2,08-02-17 9:09,08-02-17 9:19,3,1.26,1,N,249,186,1,8,0,0.5,1.76,0,0.3,10.56
2,08-02-17 9:09,08-02-17 9:15,1,0.99,1,N,262,140,1,6,0,0.5,1.7,0,0.3,8.5
2,08-02-17 9:09,08-02-17 9:14,2,0.44,1,N,261,87,2,5,0,0.5,0,0,0.3,5.8
2,08-02-17 9:09,08-02-17 9:45,1,18.86,2,N,140,132,1,52,0,0.5,4,5.54,0.3,62.34
1,08-02-17 9:10,08-02-17 9:19,1,0.8,1,N,237,163,2,7,0,0.5,0,0,0.3,7.8
2,08-02-17 9:10,08-02-17 9:36,1,4.24,1,N,237,79,1,20,0,0.5,4,0,0.3,24.8
1,08-02-17 9:10,08-02-17 9:14,1,0.5,1,N,239,239,2,5,0,0.5,0,0,0.3,5.8
2,08-02-17 9:10,08-02-17 9:25,1,1.17,1,N,186,162,1,10.5,0,0.5,2.26,0,0.3,13.56
2,08-02-17 9:10,08-02-17 9:38,1,3.52,1,N,239,233,1,19.5,0,0.5,4.06,0,0.3,24.36
2,08-02-17 9:10,08-02-17 9:29,1,2.61,1,N,239,140,1,14,0,0.5,3.7,0,0.3,18.5
2,08-02-17 9:10,08-02-17 9:18,1,0.69,1,N,163,142,2,6.5,0,0.5,0,0,0.3,7.3
2,08-02-17 9:10,08-02-17 9:16,3,0.83,1,N,43,236,1,6,0,0.5,1.02,0,0.3,7.82
1,08-02-17 9:10,08-02-17 9:14,1,0.6,1,N,229,233,1,5,0,0.5,1.15,0,0.3,6.95
1,08-02-17 9:10,08-02-17 9:16,1,0.9,1,N,249,186,1,6,0,0.5,1.35,0,0.3,8.15
2,08-02-17 9:10,08-02-17 9:22,5,1.59,1,N,163,239,1,9.5,0,0.5,2.06,0,0.3,12.36
2,08-02-17 9:10,08-02-17 9:20,1,1.19,1,N,151,239,1,8,0,0.5,1.5,0,0.3,10.3
1,08-02-17 9:10,08-02-17 9:18,1,1.8,1,N,264,145,1,8,0,0.5,2.2,0,0.3,11
1,08-02-17 9:10,08-02-17 9:20,1,1,1,N,229,140,1,8,0,0.5,1.5,0,0.3,10.3
1,08-02-17 9:10,08-02-17 9:21,1,1.2,1,N,144,113,2,8.5,0,0.5,0,0,0.3,9.3
2,08-02-17 9:10,08-02-17 9:19,6,1.24,1,N,140,237,2,8,0,0.5,0,0,0.3,8.8
2,08-02-17 9:10,08-02-17 9:20,4,1.52,1,N,238,263,1,9,0,0.5,1.96,0,0.3,11.76
2,08-02-17 9:10,08-02-17 9:16,1,0.87,1,N,224,234,1,6.5,0,0.5,1.46,0,0.3,8.76
2,08-02-17 9:10,08-02-17 9:15,1,0.74,1,N,137,79,2,5.5,0,0.5,0,0,0.3,6.3
2,08-02-17 9:10,08-02-17 9:18,6,1.21,1,N,13,211,1,7.5,0,0.5,1.66,0,0.3,9.96
1,08-02-17 9:10,08-02-17 9:23,1,1.5,1,N,142,162,1,10,0,0.5,1.08,0,0.3,11.88
1,08-02-17 9:10,08-02-17 9:14,1,0.6,1,N,107,170,1,5,0,0.5,1,0,0.3,6.8
2,08-02-17 9:10,08-02-17 9:13,1,0.69,1,N,141,237,2,4.5,0,0.5,0,0,0.3,5.3
1,08-02-17 9:10,08-02-17 9:55,1,7,1,N,249,33,1,31,0,0.5,6.35,0,0.3,38.15
1,08-02-17 9:10,08-02-17 9:41,1,4.8,1,N,87,164,1,23.5,0,0.5,4.85,0,0.3,29.15
1,08-02-17 9:10,08-02-17 9:11,1,0.2,1,N,230,100,1,3,0,0.5,0.75,0,0.3,4.55
2,08-02-17 9:10,08-02-17 9:23,6,1.19,1,N,142,161,1,9.5,0,0.5,2.06,0,0.3,12.36
2,08-02-17 9:10,08-02-17 9:28,5,1.76,1,N,229,142,1,12.5,0,0.5,2.5,0,0.3,15.8
2,08-02-17 9:10,08-02-17 9:15,2,0.71,1,N,249,114,1,5.5,0,0.5,1.26,0,0.3,7.56
1,08-02-17 9:10,08-02-17 9:24,1,2,1,Y,239,230,1,11,0,0.5,1.5,0,0.3,13.3
1,08-02-17 9:10,08-02-17 9:21,1,1.1,1,N,48,162,1,8.5,0,0.5,1.85,0,0.3,11.15
1,08-02-17 9:10,08-02-17 9:20,1,1.1,1,N,186,161,1,8,0,0.5,1.75,0,0.3,10.55
2,08-02-17 9:10,08-02-17 9:21,1,1.83,1,N,158,13,1,10,0,0.5,2.16,0,0.3,12.96
2,08-02-17 9:10,08-02-17 9:25,2,2.09,1,N,238,141,1,11.5,0,0.5,2.46,0,0.3,14.76
2,08-02-17 9:10,08-02-17 9:15,1,1.23,1,N,74,263,1,6,0,0.5,0,0,0.3,6.8
1,08-02-17 9:10,08-02-17 9:22,1,1.1,1,N,186,234,2,9,0,0.5,0,0,0.3,9.8
1,08-02-17 9:10,08-02-17 9:21,1,1.8,1,N,100,79,1,9.5,0,0.5,2.05,0,0.3,12.35
1,08-02-17 9:10,08-02-17 9:19,1,1.3,1,N,13,125,1,8,0,0.5,1.76,0,0.3,10.56
2,08-02-17 9:10,08-02-17 9:11,2,0.16,1,N,236,236,2,3,0,0.5,0,0,0.3,3.8
2,08-02-17 9:10,08-02-17 9:18,1,1.51,1,N,166,238,1,8.5,0,0.5,1.86,0,0.3,11.16
2,08-02-17 9:10,08-02-17 9:22,1,1.03,1,N,170,186,1,9,0,0.5,2.45,0,0.3,12.25
1,08-02-17 9:10,08-02-17 9:17,1,1,1,N,236,43,1,7,0,0.5,1.2,0,0.3,9
1,08-02-17 9:10,08-02-17 9:14,1,0.6,1,N,145,145,1,5,0,0.5,0,0,0.3,5.8
2,08-02-17 9:10,08-02-17 9:23,2,1.53,1,N,234,158,1,9.5,0,0.5,2.06,0,0.3,12.36
2,08-02-17 9:10,08-02-17 9:58,1,11.88,1,N,138,170,1,41,0,0.5,11.84,5.54,0.3,59.18
2,08-02-17 9:10,08-02-17 9:24,5,1.13,1,N,246,230,1,10,0,0.5,2.16,0,0.3,12.96
2,08-02-17 9:10,08-02-17 9:16,1,1.01,1,N,151,75,1,6,0,0.5,1.36,0,0.3,8.16
2,08-02-17 9:10,08-02-17 9:17,6,0.72,1,N,234,100,1,6.5,0,0.5,0.73,0,0.3,8.03
2,08-02-17 9:10,08-02-17 9:27,1,2.36,1,N,90,163,1,13,0,0.5,2,0,0.3,15.8
1,08-02-17 9:10,08-02-17 9:16,1,0.4,1,N,170,164,1,5.5,0,0.5,1.25,0,0.3,7.55
1,08-02-17 9:10,08-02-17 9:12,1,0.7,1,N,262,140,1,4.5,0,0.5,1.3,0,0.3,6.6
1,08-02-17 9:10,08-02-17 9:42,1,5.1,1,N,238,234,1,23,0,0.5,3,0,0.3,26.8
1,08-02-17 9:10,08-02-17 9:16,1,0.5,1,N,170,162,2,6,0,0.5,0,0,0.3,6.8
2,08-02-17 9:10,08-02-17 9:19,1,1.08,1,N,100,164,1,7.5,0,0.5,0.83,0,0.3,9.13
1,08-02-17 9:10,08-02-17 9:23,1,1.9,1,N,237,75,1,11,0,0.5,2,0,0.3,13.8
1,08-02-17 9:10,08-02-17 9:20,1,1,1,N,170,161,1,8,0,0.5,1.76,0,0.3,10.56
2,08-02-17 9:10,08-02-17 9:15,5,0.98,1,N,263,75,1,5.5,0,0.5,1.26,0,0.3,7.56
1,08-02-17 9:10,08-02-17 9:16,1,0.7,1,N,68,234,1,5.5,0,0.5,1.25,0,0.3,7.55
1,08-02-17 9:10,08-02-17 9:19,1,0.8,1,N,100,230,1,7,0,0.5,1.95,0,0.3,9.75
2,08-02-17 9:10,08-02-17 9:27,1,1.53,1,N,100,163,2,12,0,0.5,0,0,0.3,12.8
2,08-02-17 9:10,08-02-17 9:29,1,2.75,1,N,144,246,1,15,0,0.5,3.16,0,0.3,18.96
2,08-02-17 9:10,08-02-17 9:17,1,0.71,1,N,264,264,2,6,0,0.5,0,0,0.3,6.8
2,08-02-17 9:10,08-02-17 9:16,1,0.89,1,N,161,164,2,6,0,0.5,0,0,0.3,6.8
2,08-02-17 9:10,08-02-17 9:20,1,2.1,1,N,239,236,2,9.5,0,0.5,0,0,0.3,10.3
2,08-02-17 9:10,08-02-17 9:21,1,1.19,1,N,164,161,1,8.5,0,0.5,1.86,0,0.3,11.16
2,08-02-17 9:10,08-02-17 9:18,1,0.72,1,N,246,68,1,6.5,0,0.5,1.82,0,0.3,9.12
1,08-02-17 9:10,08-02-17 9:14,1,0.4,1,N,162,163,2,4.5,0,0.5,0,0,0.3,5.3
1,08-02-17 9:10,08-02-17 9:22,1,1.1,1,N,143,163,1,9,0,0.5,2.45,0,0.3,12.25
2,08-02-17 9:10,08-02-17 9:30,6,1.35,1,N,140,161,2,13,0,0.5,0,0,0.3,13.8
2,08-02-17 9:10,08-02-17 9:42,1,4.52,1,N,166,162,1,23,0,0.5,7.14,0,0.3,30.94
2,08-02-17 9:10,08-02-17 9:28,1,1.66,1,N,261,144,1,12,0,0.5,2.56,0,0.3,15.36
1,08-02-17 9:10,08-02-17 9:52,1,4.6,1,N,226,234,1,26.5,0,0.5,4.1,0,0.3,31.4
1,08-02-17 9:10,08-02-17 9:22,1,1.3,1,N,143,230,2,9.5,0,0.5,0,0,0.3,10.3
2,08-02-17 9:10,08-02-17 9:18,3,1,1,N,233,186,1,7,0,0.5,1.56,0,0.3,9.36
2,08-02-17 9:10,08-02-17 9:23,6,1.29,1,N,48,100,1,9.5,0,0.5,1,0,0.3,11.3
2,08-02-17 9:10,08-02-17 9:29,4,2.88,1,N,262,161,2,14,0,0.5,0,0,0.3,14.8
2,08-02-17 9:10,08-02-17 9:43,1,6.13,1,N,161,87,1,27,0,0.5,5.56,0,0.3,33.36
2,08-02-17 9:10,08-02-17 9:25,1,1.3,1,N,162,107,1,10.5,0,0.5,1.5,0,0.3,12.8
2,08-02-17 9:10,08-02-17 9:38,1,2.71,1,N,113,161,2,18,0,0.5,0,0,0.3,18.8
1,08-02-17 9:10,08-02-17 9:14,1,0.7,1,N,162,237,1,5,0,0.5,1.2,0,0.3,7
1,08-02-17 9:10,08-02-17 9:17,1,1.6,1,N,263,41,2,7.5,0,0.5,0,0,0.3,8.3
2,08-02-17 9:10,08-02-17 9:18,5,0.82,1,N,234,170,2,7,0,0.5,0,0,0.3,7.8
2,08-02-17 9:10,08-02-17 9:15,1,1.33,1,N,142,239,2,6.5,0,0.5,0,0,0.3,7.3
2,08-02-17 9:10,08-02-17 9:31,1,1.44,1,N,229,230,2,13.5,0,0.5,0,0,0.3,14.3
2,08-02-17 9:10,08-02-17 9:31,1,2.13,1,N,239,100,2,14,0,0.5,0,0,0.3,14.8
2,08-02-17 9:10,08-02-17 9:19,3,0.9,1,N,237,163,1,7,0,0.5,1.56,0,0.3,9.36
1,08-02-17 9:10,08-02-17 9:27,1,1.8,1,N,113,170,1,12,0,0.5,1.5,0,0.3,14.3
2,08-02-17 9:10,08-02-17 9:22,1,1.52,1,N,246,163,1,9.5,0,0.5,2.06,0,0.3,12.36
2,08-02-17 9:10,08-02-17 9:28,1,2.04,1,N,236,161,1,13,0,0.5,2.21,0,0.3,16.01
2,08-02-17 9:10,08-02-17 9:19,1,1.36,1,N,186,113,1,8,0,0.5,0,0,0.3,8.8
2,08-02-17 9:10,08-02-17 9:21,3,1.97,1,N,43,141,1,9.5,0,0.5,0,0,0.3,10.3
2,08-02-17 9:10,08-02-17 9:19,2,1.17,1,N,140,163,1,8,0,0.5,1.76,0,0.3,10.56
2,08-02-17 9:10,08-02-17 9:15,1,0.84,1,N,90,107,1,5.5,0,0.5,1.58,0,0.3,7.88
1,08-02-17 9:10,08-02-17 9:33,1,2.8,1,N,162,125,1,15,0,0.5,3.15,0,0.3,18.95
1,08-02-17 9:10,08-02-17 9:33,1,1.8,1,N,234,162,1,14.5,0,0.5,1,0,0.3,16.3
1,08-02-17 9:10,08-02-17 9:21,1,1,1,N,249,211,1,8.5,0,0.5,2.3,0,0.3,11.6
2,08-02-17 9:10,08-02-17 9:22,2,1.95,1,N,161,90,1,9.5,0,0.5,1.51,0,0.3,11.81
2,08-02-17 9:10,08-02-17 10:04,1,8.93,1,N,138,164,1,38,0,0.5,8.87,5.54,0.3,53.21
2,08-02-17 9:10,08-02-17 9:34,1,4.13,1,N,65,234,2,19,0,0.5,0,0,0.3,19.8
2,08-02-17 9:10,08-02-17 9:48,2,8.77,1,N,43,256,1,32.5,0,0.5,0,0,0.3,33.3
2,08-02-17 9:10,08-02-17 9:26,1,2.34,1,N,238,237,1,12.5,0,0.5,3.99,0,0.3,17.29
2,08-02-17 9:10,08-02-17 9:23,2,1.87,1,N,68,113,1,10,0,0.5,2.16,0,0.3,12.96
2,08-02-17 9:10,08-02-17 9:17,1,0.75,1,N,164,161,1,6.5,0,0.5,1,0,0.3,8.3
2,08-02-17 9:10,08-02-17 9:39,1,5.71,1,N,79,61,1,23.5,0,0.5,6.08,0,0.3,30.38
1,08-02-17 9:10,08-02-17 9:14,1,0.8,1,N,236,239,1,5.5,0,0.5,0.95,0,0.3,7.25
1,08-02-17 9:10,08-02-17 9:19,2,0.9,1,N,4,114,1,7.5,0,0.5,1.5,0,0.3,9.8
1,08-02-17 9:10,08-02-17 9:32,1,2.8,1,N,236,230,1,15.5,0,0.5,3.25,0,0.3,19.55
1,08-02-17 9:10,08-02-17 9:21,1,1.3,1,N,13,87,1,9,0,0.5,2.45,0,0.3,12.25
1,08-02-17 9:10,08-02-17 9:14,1,0.9,1,N,264,264,2,5,0,0.5,0,0,0.3,5.8
2,08-02-17 9:10,08-02-17 9:14,1,0.75,1,N,237,237,1,4.5,0,0.5,1,0,0.3,6.3
1,08-02-17 9:10,08-02-17 9:14,1,0.7,1,N,249,158,1,5,0,0.5,1.15,0,0.3,6.95
1,08-02-17 9:10,08-02-17 9:14,1,1.1,1,N,211,234,1,5.5,0,0.5,1.2,0,0.3,7.5
1,08-02-17 9:10,08-02-17 9:32,1,1.8,1,N,107,161,1,14,0,0.5,2,0,0.3,16.8
1,08-02-17 9:10,08-02-17 9:33,1,1.2,1,N,137,100,1,14.5,0,0.5,3.05,0,0.3,18.35
1,08-02-17 9:10,08-02-17 9:13,1,0.6,1,N,50,50,1,4.5,0,0.5,2,0,0.3,7.3
1,08-02-17 9:10,08-02-17 9:33,2,2.3,1,N,163,246,1,15,0,0.5,0,0,0.3,15.8
1,08-02-17 9:10,08-02-17 9:17,1,1,1,N,13,261,1,7,0,0.5,1.4,0,0.3,9.2
2,08-02-17 9:10,08-02-17 9:24,1,1.69,1,N,237,234,1,10.5,0,0.5,2.26,0,0.3,13.56
2,08-02-17 9:10,08-02-17 9:24,1,1.16,1,N,164,161,1,10,0,0.5,2.16,0,0.3,12.96
2,08-02-17 9:10,08-02-17 9:32,3,3.92,1,N,140,145,1,17.5,0,0.5,2.2,0,0.3,20.5
2,08-02-17 9:10,08-02-17 9:14,1,0.4,1,N,236,263,1,4.5,0,0.5,1.06,0,0.3,6.36
1,08-02-17 9:10,08-02-17 9:22,1,0.9,1,Y,107,234,1,9,0,0.5,1.95,0,0.3,11.75
2,08-02-17 9:10,08-02-17 9:18,6,0.71,1,N,186,234,1,6.5,0,0.5,1.46,0,0.3,8.76
2,08-02-17 9:10,08-02-17 9:22,5,1.77,1,N,246,163,1,10,0,0.5,1.5,0,0.3,12.3
2,08-02-17 9:10,08-02-17 9:33,1,9.6,1,N,79,138,1,28.5,0,0.5,5.16,5.54,0.3,40
2,08-02-17 9:10,08-02-17 9:22,5,2.08,1,N,114,246,1,10.5,0,0.5,2.82,0,0.3,14.12
1,08-02-17 9:10,08-02-17 9:14,1,0.6,1,N,186,246,2,5,0,0.5,0,0,0.3,5.8
2,08-02-17 9:10,08-02-17 9:33,1,3.19,1,N,151,48,2,16.5,0,0.5,0,0,0.3,17.3
2,08-02-17 9:10,08-02-17 9:38,5,1.61,1,N,162,48,1,17,0,0.5,4.45,0,0.3,22.25
2,08-02-17 9:10,08-02-17 9:14,5,0.98,1,N,68,246,2,5,0,0.5,0,0,0.3,5.8
1,08-02-17 9:10,08-02-17 9:16,1,0.6,1,N,263,236,1,5.5,0,0.5,0.7,0,0.3,7
1,08-02-17 9:10,08-02-17 9:23,1,1,1,N,162,163,2,9,0,0.5,0,0,0.3,9.8
2,08-02-17 9:10,08-02-17 9:18,1,1.12,1,N,141,263,1,7,0,0.5,1.17,0,0.3,8.97
2,08-02-17 9:10,08-02-17 9:29,5,7.45,1,N,45,82,2,23.5,0,0.5,0,0,0.3,24.3
1,08-02-17 9:10,08-02-17 9:20,1,1.4,1,N,246,230,1,8,0,0.5,1.75,0,0.3,10.55
1,08-02-17 9:10,08-02-17 9:15,1,0.7,1,N,236,236,2,5.5,0,0.5,0,0,0.3,6.3
1,08-02-17 9:10,08-02-17 9:18,1,1.2,1,N,141,140,2,7,0,0.5,0,0,0.3,7.8
1,08-02-17 9:10,08-02-17 9:21,1,1.1,1,N,170,234,1,8,0,0.5,1.25,0,0.3,10.05
2,08-02-17 9:10,08-02-17 9:13,1,0.41,1,N,237,141,1,4,0,0.5,0,0,0.3,4.8
1,08-02-17 9:10,08-02-17 9:23,2,1.5,1,N,186,161,1,9.5,0,0.5,2.55,0,0.3,12.85
1,08-02-17 9:10,08-02-17 9:35,1,1.4,1,N,186,162,1,15,0,0.5,5,0,0.3,20.8
2,08-02-17 9:10,08-02-17 9:15,1,0.55,1,N,263,75,2,5,0,0.5,0,0,0.3,5.8
2,08-02-17 9:10,08-02-17 9:20,1,1.08,1,N,261,13,1,7.5,0,0.5,1,0,0.3,9.3
2,08-02-17 9:10,08-02-17 9:52,1,4.53,1,N,234,75,1,26,0,0.5,5.36,0,0.3,32.16
2,08-02-17 9:10,08-02-17 9:16,5,0.89,1,N,163,48,2,6,0,0.5,0,0,0.3,6.8
2,08-02-17 9:10,08-02-17 9:11,1,0.41,1,N,249,90,1,3.5,0,0.5,0.43,0,0.3,4.73
2,08-02-17 9:10,08-02-17 9:20,1,0.86,1,N,234,170,1,7.5,0,0.5,1.66,0,0.3,9.96
2,08-02-17 9:10,08-02-17 9:18,5,1.25,1,N,113,125,1,7.5,0,0.5,2.08,0,0.3,10.38
1,08-02-17 9:10,08-02-17 9:22,1,1,1,N,262,236,2,9,0,0.5,0,0,0.3,9.8
1,08-02-17 9:10,08-02-17 9:29,1,2.3,1,N,48,249,1,13.5,0,0.5,2.85,0,0.3,17.15
2,08-02-17 9:10,08-02-17 9:43,6,3.31,1,N,158,237,1,20.5,0,0.5,4.26,0,0.3,25.56
2,08-02-17 9:10,08-02-17 9:15,1,0.55,1,N,230,164,2,5,0,0.5,0,0,0.3,5.8
2,08-02-17 9:10,08-02-17 9:21,5,0.8,1,N,164,162,1,8,0,0.5,1.76,0,0.3,10.56
1,08-02-17 9:10,08-02-17 9:22,1,1.8,1,N,48,237,1,9.5,0,0.5,2.05,0,0.3,12.35
1,08-02-17 9:10,08-02-17 9:29,1,1.5,1,N,100,163,1,12.5,0,0.5,3.3,0,0.3,16.6
2,08-02-17 9:10,08-02-17 9:35,2,3.49,1,N,151,141,1,17,0,0.5,3.56,0,0.3,21.36
2,08-02-17 9:10,08-02-17 9:17,1,1.07,1,N,48,143,1,6,0,0.5,1.36,0,0.3,8.16
2,08-02-17 9:10,08-02-17 9:14,1,0.77,1,N,163,230,2,5,0,0.5,0,0,0.3,5.8
1,08-02-17 9:10,08-02-17 9:25,1,2.2,1,N,239,140,1,11.5,0,0.5,2.45,0,0.3,14.75
1,08-02-17 9:10,08-02-17 9:31,1,4.4,1,N,140,249,3,17,0,0.5,0,0,0.3,17.8
1,08-02-17 9:10,08-02-17 9:21,2,1.6,1,N,100,237,1,9,0,0.5,2,0,0.3,11.8
2,08-02-17 9:10,08-02-17 9:12,4,0.47,1,N,113,234,1,4,0,0.5,0.96,0,0.3,5.76
1,08-02-17 9:10,08-02-17 9:17,1,1.4,1,N,263,141,2,7,0,0.5,0,0,0.3,7.8
2,08-02-17 9:10,08-02-17 9:30,1,1.86,1,N,137,140,1,13.5,0,0.5,1.43,0,0.3,15.73
1,08-02-17 9:10,08-02-17 9:30,1,12.8,1,N,138,132,1,34.5,0,0.5,7.05,0,0.3,42.35
1,08-02-17 9:10,08-02-17 9:38,1,2,1,N,90,162,1,17.5,0,0.5,3.65,0,0.3,21.95
1,08-02-17 9:10,08-02-17 9:23,1,1.6,1,N,163,239,1,10,0,0.5,2.15,0,0.3,12.95
1,08-02-17 9:10,08-02-17 9:15,1,0.8,1,N,211,113,1,5.5,0,0.5,1.25,0,0.3,7.55
2,08-02-17 9:10,08-02-17 9:25,1,4.45,1,N,79,87,1,16,0,0.5,3.36,0,0.3,20.16
2,08-02-17 9:10,08-02-17 10:01,2,12.37,1,N,138,230,1,43.5,0,0.5,12.46,5.54,0.3,62.3
2,08-02-17 9:10,08-02-17 9:20,1,1.82,1,N,246,142,2,9,0,0.5,0,0,0.3,9.8
2,08-02-17 9:10,08-02-17 9:25,1,1.59,1,N,236,161,1,11,0,0.5,2.36,0,0.3,14.16
2,08-02-17 9:10,08-02-17 9:25,5,2.22,1,N,186,79,1,11.5,0,0.5,2.46,0,0.3,14.76
1,01-02-17 0:01,01-02-17 0:09,2,1.5,1,N,237,170,1,7.5,0.5,0.5,1.5,0,0.3,10.3
1,01-02-17 0:01,01-02-17 0:04,1,1,1,N,246,48,1,5,0.5,0.5,1,0,0.3,7.3
2,01-02-17 0:01,01-02-17 0:08,2,1.43,1,N,233,237,2,7,0.5,0.5,0,0,0.3,8.3
1,01-02-17 0:01,01-02-17 0:06,1,1,1,N,186,48,1,5.5,0.5,0.5,1,0,0.3,7.8
